batch_id	candidate	member	positive	member_changed	p_affected
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	6	JsonIterator.readByteArray()	false	true	0.160
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	7	JsonIterator.readByteArray(byte[])	false	false	0.110
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	8	JsonIterator.readMap(M, CharBufferFunction<K>, BiFunction<K, JsonIterator, V>)	false	false	0.090
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	9	JsonIterator.readMap(M, Function<JsonIterator, V>, Function<V, K>)	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	10	JsonIterator.readNull()	false	false	0.070
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	11	JsonIterator.notNull()	false	false	0.070
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	12	JsonIterator.readOrNull(Function<JsonIterator, T>)	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	13	JsonIterator.readOrNull(ValueType, Function<JsonIterator, T>)	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	14	JsonIterator.readDateTime()	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	15	JsonIterator.applyChars(CharBufferFunction<R>)	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	16	JsonIterator.testObject(FieldMatcher, FieldIndexPredicate)	false	false	0.070
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	17	JsonIterator.testObject(C, FieldMatcher, ContextFieldIndexMaskedPredicate<C>)	false	false	0.080
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	18	JsonIterator.parseObject(P)	false	false	0.070
json-iterator#db15a1b#json-iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	19	JsonIterator.parseObject(FieldMatcher, P)	false	false	0.080
json-iterator#eb87b90#systems.comodal.json_iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	0	JsonIterator.readNull()	false	true	0.190
json-iterator#eb87b90#systems.comodal.json_iterator/src/main/java/systems/comodal/jsoniter/JsonIterator.java	1	JsonIterator.applyChars(CharBufferFunction<R>)	false	true	0.190
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/EpochInfoServiceImpl.java	0	EpochInfoServiceImpl.MAX_PERFORMANCE_SAMPLES	false	false	0.080
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/EpochInfoServiceImpl.java	1	EpochInfoServiceImpl.epochLogMessage(Epoch, Epoch, long)	false	false	0.080
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/EpochInfoServiceImpl.java	2	EpochInfoServiceImpl.newCycle(Epoch, long)	false	false	0.100
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/EpochInfoServiceImpl.java	3	EpochInfoServiceImpl.checkCycle(Cycle, boolean)	false	true	0.410
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/EpochInfoServiceImpl.java	4	EpochInfoServiceImpl.start()	false	true	0.440
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	0	SlotPerformanceStats.MIN_TARGET_MILLIS_PER_SLOT	false	false	0.070
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	1	SlotPerformanceStats.DEFAULT_MIN_MILLIS_PER_SLOT	false	false	0.090
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	2	SlotPerformanceStats.DEFAULT_MAX_MILLIS_PER_SLOT	false	false	0.100
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	3	SlotPerformanceStats.calculateStats(List<PerfSample>)	false	false	0.110
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	4	SlotPerformanceStats.calculateStats(List<PerfSample>, int)	false	false	0.470
ravina#5578c86#ravina-solana/src/main/java/software/sava/services/solana/epoch/SlotPerformanceStats.java	5	SlotPerformanceStats.calculateStats(List<PerfSample>, int, int)	false	true	0.460
ravina#e88e05b#ravina-solana/src/main/java/software/sava/services/solana/transactions/TxMonitorService.java	0	TxMonitorService.createService(ChainItemFormatter, RpcCaller, EpochInfoService, WebSocketManager, Duration, Duration, TxPublisher, Duration, int)	false	true	0.250
ravina#e88e05b#ravina-solana/src/main/java/software/sava/services/solana/transactions/TxMonitorService.java	1	TxMonitorService.createService(ChainItemFormatter, RpcCaller, EpochInfoService, WebSocketManager, TxMonitorConfig, TxPublisher)	false	false	0.110
http-servers#430e6d0#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactSettler.java	0	SvmExactSettler.<init>(SolanaAccounts, Signer, SolanaRpcClient)	false	false	0.070
http-servers#430e6d0#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactSettler.java	1	SvmExactSettler.settle(PaymentPayload, PaymentRequirements)	false	true	0.460
http-servers#430e6d0#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactSettler.java	2	SvmExactSettler$TransactionSubmitter.send(String)	false	false	0.100
http-servers#430e6d0#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactSettler.java	3	SvmExactSettler$TransactionSubmitter.confirm(String)	false	false	0.080
http-servers#696ce3c#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactVerifier.java	0	SvmExactVerifier.verify(PaymentPayload, PaymentRequirements)	false	false	0.060
http-servers#696ce3c#http-servers-sava/src/main/java/software/sava/http_servers/sava/x402/SvmExactVerifier.java	1	SvmExactVerifier.verify(PaymentRequirements, byte[])	false	true	0.330
incident-client#00a96ee#incident-webhook/src/main/java/software/sava/incident/webhook/BaseWebhookIncidentClientFactory.java	0	BaseWebhookIncidentClientFactory.format(WebhookConfig)	false	true	0.120
incident-client#00a96ee#incident-webhook/src/main/java/software/sava/incident/webhook/WebhookFormats.java	0	WebhookFormats.SLACK_TEXT	false	false	0.070
incident-client#00a96ee#incident-webhook/src/main/java/software/sava/incident/webhook/WebhookFormats.java	1	WebhookFormats.slackText(IncidentAlert)	false	false	0.100
incident-client#00a96ee#incident-webhook/src/main/java/software/sava/incident/webhook/WebhookFormats.java	2	WebhookFormats.renderPlainText(IncidentAlert)	true	true	0.080
incident-client#0c778ee#incident-core/src/main/java/software/sava/incident/core/json/JsonUtil.java	0	JsonUtil.escapeJson(String)	true	true	0.170
incident-client#0c778ee#incident-core/src/main/java/software/sava/incident/core/json/JsonUtil.java	1	JsonUtil.escapeJsonRemoveNewLines(String)	true	true	0.220
incident-client#61c84ba#incident-core/src/main/java/software/sava/incident/core/api/IncidentClients.java	0	IncidentClients.loadFactory(String)	false	true	0.610
glam-sdk-java#9278933#services/src/main/java/systems/glam/services/rpc/AccountFetcherImpl.java	0	AccountFetcherImpl.lock	false	false	0.250
glam-sdk-java#9278933#services/src/main/java/systems/glam/services/rpc/AccountFetcherImpl.java	1	AccountFetcherImpl.failCurrentBatches(RuntimeException)	false	true	0.440
glam-sdk-java#9278933#services/src/main/java/systems/glam/services/rpc/AccountFetcherImpl.java	2	AccountFetcherImpl.dispatch(AccountConsumer, List<AccountInfo<byte[]>>, Map<PublicKey, AccountInfo<byte[]>>)	false	false	0.140
glam-sdk-java#bb830ff#services/src/main/java/systems/glam/services/db/sql/BatchSqlExecutorImpl.java	0	BatchSqlExecutorImpl.IDLE_TICK_FLOOR_NANOS	false	false	0.070
glam-sdk-java#bb830ff#services/src/main/java/systems/glam/services/db/sql/BatchSqlExecutorImpl.java	1	BatchSqlExecutorImpl.idleTickNanos	false	false	0.080
glam-sdk-java#bb830ff#services/src/main/java/systems/glam/services/db/sql/BatchSqlExecutorImpl.java	2	BatchSqlExecutorImpl.lock	false	false	0.100
glam-sdk-java#bb830ff#services/src/main/java/systems/glam/services/db/sql/BatchSqlExecutorImpl.java	3	BatchSqlExecutorImpl.batchComplete	false	false	0.140
glam-sdk-java#bb830ff#services/src/main/java/systems/glam/services/db/sql/BatchSqlExecutorImpl.java	4	BatchSqlExecutorImpl.run()	false	true	0.430
